id,hotel_cluster
850116,"[68, 95, 91, 77, 21]"
850528,"[29, 64, 67, 58, 38]"
850528,"[91, 7, 48, 42, 77]"
850528,"[91, 39, 15, 41, 48]"
850528,"[91, 85, 41, 48, 64]"
850528,"[3, 82, 91, 41, 48]"
850528,"[21, 2, 98, 56, 91]"
850528,"[82, 67, 20, 78, 12]"
850539,"[6, 13, 48, 16, 47]"
850539,"[48, 91, 41, 64, 65]"
850539,"[48, 18, 94, 16, 32]"
850539,"[16, 18, 19, 47, 42]"
850539,"[47, 91, 15, 5, 59]"
850539,"[4, 49, 23, 59, 21]"
850539,"[49, 4, 23, 59, 21]"
850539,"[16, 48, 18, 42, 7]"
850539,"[32, 50, 68, 39, 91]"
850539,"[13, 48, 91, 41, 64]"
850539,"[50, 91, 41, 48, 64]"
850539,"[50, 61, 48, 53, 7]"
850539,"[32, 91, 77, 72, 41]"
850539,"[50, 48, 5, 91, 41]"
850539,"[91, 82, 3, 89, 42]"
850539,"[18, 33, 50, 91, 6]"
850539,"[48, 50, 47, 76, 23]"
850539,"[48, 50, 47, 76, 23]"
850539,"[1, 79, 45, 24, 19]"
850539,"[1, 79, 45, 24, 19]"
853718,"[46, 64, 30, 36, 78]"
853718,"[70, 39, 98, 19, 21]"
853718,"[48, 91, 41, 64, 65]"
853718,"[98, 56, 70, 55, 41]"
853718,"[77, 4, 49, 50, 48]"
853718,"[77, 4, 49, 50, 48]"
855383,"[0, 55, 50, 4, 48]"
855848,"[93, 94, 91, 41, 48]"
860042,"[16, 91, 41, 48, 64]"
860042,"[39, 31, 91, 4, 19]"
860706,"[39, 31, 91, 4, 19]"
862117,"[5, 64, 37, 41, 58]"
862322,"[15, 41, 9, 68, 28]"
862499,"[59, 2, 85, 12, 10]"
863885,"[22, 8, 64, 78, 58]"
864035,"[25, 64, 5, 11, 97]"
864035,"[25, 64, 5, 11, 97]"
864035,"[25, 64, 5, 11, 97]"
864035,"[29, 82, 59, 46, 64]"
864829,"[46, 36, 58, 12, 29]"
866816,"[64, 83, 91, 41, 48]"
866840,"[48, 47, 91, 41, 64]"
866840,"[91, 41, 48, 64, 65]"
866840,"[32, 33, 16, 50, 91]"
868810,"[42, 91, 41, 48, 64]"
868810,"[18, 28, 48, 91, 77]"
868810,"[18, 28, 48, 91, 77]"
873468,"[2, 11, 29, 59, 46]"
876589,"[94, 91, 42, 95, 48]"
877020,"[63, 81, 61, 78, 12]"
886268,"[57, 67, 64, 75, 58]"
886268,"[57, 67, 64, 75, 58]"
886487,"[58, 62, 85, 91, 41]"
887564,"[97, 98, 25, 21, 70]"
893399,"[1, 79, 45, 24, 19]"
897350,"[87, 34, 22, 20, 37]"
900129,"[82, 29, 64, 62, 67]"
900443,"[47, 91, 15, 5, 59]"
902079,"[36, 58, 5, 99, 30]"
902079,"[36, 58, 5, 99, 30]"
903527,"[72, 91, 50, 37, 5]"
906860,"[50, 91, 13, 96, 55]"
906860,"[41, 98, 4, 83, 70]"
906860,"[18, 42, 91, 59, 13]"
906860,"[55, 95, 2, 91, 18]"
906860,"[69, 70, 33, 97, 48]"
906860,"[98, 28, 47, 15, 16]"
906860,"[18, 95, 91, 48, 16]"
906860,"[13, 10, 91, 80, 90]"
906860,"[1, 45, 79, 24, 88]"
906860,"[49, 4, 23, 28, 19]"
907502,"[42, 96, 0, 99, 6]"
907601,"[60, 81, 61, 12, 46]"
907770,"[54, 0, 96, 41, 34]"
907770,"[71, 34, 18, 77, 54]"
907770,"[77, 4, 49, 50, 48]"
911959,"[1, 79, 45, 24, 19]"
911965,"[91, 41, 48, 64, 65]"
911965,"[13, 95, 51, 25, 77]"
911965,"[98, 70, 41, 56, 72]"
911965,"[28, 2, 18, 41, 37]"
911965,"[4, 37, 32, 91, 90]"
913952,"[91, 41, 48, 64, 65]"
916466,"[49, 34, 16, 23, 77]"
919733,"[50, 39, 13, 91, 4]"
920750,"[13, 72, 18, 51, 21]"
922038,"[46, 36, 58, 12, 29]"
922038,"[61, 63, 91, 41, 48]"
922038,"[46, 36, 58, 12, 29]"
922038,"[46, 36, 58, 12, 29]"
922038,"[26, 63, 58, 44, 75]"
922161,"[91, 41, 48, 64, 65]"
924579,"[2, 46, 29, 59, 64]"
925242,"[16, 18, 19, 47, 42]"
925242,"[91, 18, 6, 9, 42]"
925242,"[4, 32, 33, 28, 48]"
925242,"[18, 15, 32, 16, 91]"
925242,"[18, 15, 32, 16, 91]"
926573,"[1, 45, 79, 24, 88]"
926573,"[50, 47, 13, 76, 18]"
926573,"[48, 91, 15, 32, 16]"
928002,"[65, 66, 44, 52, 92]"
931324,"[82, 91, 41, 48, 64]"
931324,"[82, 91, 41, 48, 64]"
931719,"[28, 6, 15, 25, 13]"
933204,"[77, 31, 91, 23, 7]"
933204,"[49, 19, 5, 21, 18]"
933204,"[49, 19, 5, 21, 18]"
933204,"[77, 4, 49, 50, 48]"
933204,"[41, 83, 17, 21, 91]"
935779,"[44, 62, 20, 53, 38]"
935779,"[82, 36, 87, 30, 44]"
935785,"[50, 39, 91, 32, 33]"
936588,"[16, 32, 76, 7, 91]"
936588,"[91, 68, 59, 9, 25]"
938131,"[95, 98, 33, 2, 18]"
940792,"[29, 82, 81, 42, 64]"
941989,"[98, 70, 41, 56, 72]"
941989,"[70, 39, 98, 19, 21]"
944589,"[49, 19, 5, 21, 18]"
944589,"[41, 83, 17, 21, 91]"
944589,"[41, 83, 17, 21, 91]"
944636,"[15, 41, 9, 68, 28]"
944636,"[25, 83, 28, 91, 41]"
949112,"[9, 11, 90, 97, 2]"
961181,"[91, 33, 9, 94, 41]"
962106,"[91, 41, 48, 64, 65]"
962871,"[72, 48, 83, 55, 4]"
965762,"[67, 11, 5, 91, 41]"
965762,"[5, 68, 97, 59, 2]"
965762,"[22, 82, 8, 78, 43]"
965762,"[22, 30, 78, 14, 85]"
965762,"[97, 5, 64, 12, 98]"
965762,"[37, 20, 91, 41, 48]"
985278,"[63, 87, 96, 61, 76]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986234,"[56, 70, 41, 98, 69]"
986554,"[70, 98, 68, 91, 41]"
987915,"[49, 4, 23, 59, 21]"
987915,"[91, 16, 41, 48, 64]"
988997,"[14, 43, 78, 25, 30]"
989456,"[91, 41, 48, 64, 65]"
994351,"[97, 98, 25, 21, 70]"
997605,"[18, 42, 16, 15, 19]"
997605,"[42, 16, 15, 19, 18]"
1002766,"[95, 69, 41, 68, 9]"
1002766,"[95, 41, 37, 6, 55]"
1005790,"[95, 98, 33, 2, 18]"
1005790,"[91, 2, 32, 94, 77]"
1005790,"[59, 11, 18, 94, 9]"
1023820,"[21, 90, 59, 91, 41]"
1023820,"[3, 32, 48, 41, 91]"
1023820,"[72, 18, 39, 91, 41]"
1023820,"[94, 91, 41, 48, 64]"
1023820,"[49, 4, 23, 28, 19]"
1023820,"[48, 7, 42, 94, 33]"
1024865,"[82, 32, 33, 3, 43]"
1024865,"[22, 67, 58, 64, 62]"
1024865,"[91, 41, 48, 64, 65]"
1025035,"[58, 63, 91, 41, 48]"
1027018,"[62, 29, 44, 46, 61]"
1028593,"[50, 39, 13, 91, 4]"
1033575,"[1, 45, 79, 24, 88]"
1034692,"[13, 42, 18, 16, 95]"
1035298,"[70, 98, 68, 91, 41]"
1035298,"[56, 70, 41, 98, 69]"
1035298,"[56, 70, 41, 98, 69]"
1035298,"[19, 18, 70, 95, 98]"
1036456,"[28, 91, 93, 7, 41]"
1038482,"[62, 36, 58, 82, 29]"
1038482,"[91, 41, 48, 64, 65]"
1038482,"[91, 41, 48, 64, 65]"
1038482,"[68, 59, 9, 95, 64]"
1038482,"[2, 68, 90, 25, 98]"
1038482,"[2, 68, 90, 25, 98]"
1038482,"[2, 68, 90, 25, 98]"
1039061,"[94, 48, 91, 41, 64]"
1040783,"[73, 90, 3, 2, 5]"
1041275,"[91, 6, 18, 59, 15]"
1041275,"[91, 6, 42, 68, 33]"
1044644,"[30, 29, 95, 59, 11]"
1044644,"[59, 46, 95, 75, 68]"
1044644,"[37, 25, 18, 23, 59]"
1044644,"[59, 48, 5, 29, 37]"
1044644,"[58, 64, 2, 25, 6]"
1047544,"[37, 91, 99, 18, 72]"
1048209,"[91, 41, 48, 64, 65]"
1049521,"[91, 25, 28, 59, 42]"
1049521,"[91, 41, 48, 64, 65]"
1049521,"[91, 25, 28, 59, 42]"
1049521,"[71, 34, 18, 77, 54]"
1050260,"[95, 37, 91, 21, 41]"
1050260,"[45, 1, 79, 24, 88]"
1050260,"[40, 18, 95, 19, 48]"
1050260,"[95, 37, 91, 21, 41]"
1050260,"[25, 21, 5, 15, 72]"
1050260,"[96, 13, 72, 25, 28]"
1050260,"[97, 8, 91, 41, 48]"
1051189,"[41, 21, 91, 48, 64]"
1053358,"[82, 59, 63, 58, 81]"
1060173,"[9, 97, 25, 64, 8]"
1065125,"[91, 55, 68, 18, 95]"
1068575,"[95, 69, 41, 68, 9]"
1079458,"[95, 9, 68, 91, 98]"
1079458,"[95, 9, 68, 91, 98]"
1079458,"[97, 5, 33, 17, 68]"
1079509,"[64, 29, 46, 85, 5]"
1079509,"[81, 2, 82, 78, 85]"
1079509,"[81, 2, 82, 78, 85]"
1079509,"[82, 36, 29, 2, 64]"
1079509,"[36, 64, 9, 99, 37]"
1079509,"[91, 41, 48, 64, 65]"
1079509,"[30, 62, 90, 82, 7]"
1079509,"[46, 22, 14, 62, 15]"
1079509,"[99, 82, 29, 62, 11]"
1080513,"[25, 96, 48, 37, 69]"
1080513,"[94, 48, 93, 91, 29]"
1080513,"[73, 84, 26, 92, 90]"
1082819,"[46, 25, 59, 16, 2]"
1082819,"[46, 25, 59, 16, 2]"
1086581,"[42, 13, 72, 16, 83]"
1089386,"[64, 97, 49, 37, 9]"
1090757,"[95, 37, 91, 21, 41]"
1090757,"[9, 97, 25, 64, 8]"
1090757,"[0, 26, 41, 21, 34]"
1090757,"[50, 7, 32, 48, 16]"
1092209,"[1, 45, 79, 24, 88]"
1095465,"[91, 41, 48, 64, 65]"
1099163,"[31, 91, 19, 15, 10]"
1101062,"[40, 13, 51, 42, 16]"
1101166,"[43, 28, 91, 41, 48]"
1101166,"[67, 86, 64, 22, 58]"
1101166,"[67, 86, 64, 22, 58]"
1101166,"[46, 36, 29, 62, 64]"
1101166,"[46, 36, 29, 62, 64]"
1109432,"[71, 1, 45, 79, 24]"
1111214,"[91, 41, 48, 64, 65]"
1113652,"[70, 39, 98, 19, 21]"
1113652,"[56, 70, 41, 98, 69]"
1113652,"[56, 70, 41, 98, 69]"
1113652,"[59, 25, 42, 48, 95]"
1113652,"[1, 45, 79, 24, 88]"
1116601,"[25, 64, 5, 11, 97]"
1120959,"[64, 86, 78, 25, 38]"
1120959,"[56, 41, 70, 98, 55]"
1120959,"[64, 86, 78, 25, 38]"
1120959,"[62, 58, 85, 78, 36]"
1121420,"[50, 47, 13, 76, 18]"
1121420,"[91, 41, 48, 64, 65]"
1121420,"[47, 91, 48, 39, 40]"
1121426,"[91, 41, 48, 64, 65]"
1121426,"[95, 49, 4, 28, 5]"
1121426,"[95, 49, 4, 28, 5]"
1124687,"[95, 42, 91, 4, 16]"
1125915,"[95, 49, 4, 28, 5]"
1125915,"[22, 8, 64, 78, 58]"
1125915,"[47, 5, 15, 91, 41]"
1126300,"[71, 82, 4, 25, 83]"
1127534,"[55, 9, 21, 18, 68]"
1128760,"[48, 91, 42, 41, 64]"
1128760,"[48, 91, 42, 41, 64]"
1130622,"[70, 98, 68, 91, 41]"
1130622,"[91, 41, 48, 64, 65]"
1130622,"[91, 41, 48, 64, 65]"
1136039,"[32, 13, 91, 41, 48]"
1136039,"[32, 13, 91, 41, 48]"
1139181,"[64, 6, 30, 16, 5]"
1139181,"[22, 78, 8, 97, 99]"
1143939,"[95, 37, 91, 21, 41]"
1144814,"[46, 30, 58, 80, 61]"
1144814,"[46, 36, 29, 62, 64]"
1145119,"[18, 25, 95, 70, 4]"
1146427,"[1, 79, 45, 24, 19]"
1146427,"[32, 16, 77, 21, 59]"
1146427,"[32, 16, 77, 21, 59]"
1146427,"[6, 89, 37, 87, 91]"
1146427,"[92, 50, 49, 77, 17]"
1151181,"[83, 28, 22, 6, 55]"
1151296,"[91, 47, 36, 41, 48]"
1151677,"[39, 23, 91, 48, 51]"
1151677,"[14, 91, 41, 48, 64]"
1155223,"[6, 18, 16, 76, 37]"
1155223,"[70, 39, 98, 19, 21]"
1155223,"[1, 45, 79, 24, 88]"
1155223,"[6, 18, 16, 76, 37]"
1155223,"[1, 45, 79, 24, 88]"
1155223,"[72, 91, 50, 37, 5]"
1155223,"[6, 18, 16, 76, 37]"
1155667,"[59, 42, 91, 95, 16]"
1163729,"[91, 41, 48, 64, 65]"
1163729,"[12, 30, 64, 82, 85]"
1163729,"[64, 25, 40, 43, 38]"
1163729,"[60, 81, 61, 12, 46]"
1163838,"[7, 21, 39, 94, 91]"
1163838,"[18, 42, 91, 59, 13]"
1171224,"[91, 41, 48, 64, 65]"
1174915,"[91, 41, 48, 64, 65]"
1174915,"[64, 97, 49, 37, 9]"
1175644,"[86, 8, 91, 41, 48]"
1176275,"[95, 18, 98, 68, 21]"
1179588,"[99, 70, 39, 98, 19]"
1181671,"[70, 19, 56, 37, 41]"
1181847,"[25, 11, 17, 90, 62]"
1183780,"[41, 98, 28, 21, 13]"
1185106,"[99, 83, 48, 41, 56]"
1185106,"[99, 83, 48, 41, 56]"
1187897,"[68, 2, 46, 95, 29]"
1195371,"[2, 29, 59, 68, 64]"
1195371,"[46, 62, 7, 59, 36]"
1195371,"[59, 11, 82, 25, 10]"
1195371,"[29, 82, 59, 46, 64]"
1195371,"[91, 41, 48, 64, 65]"
1195371,"[91, 41, 48, 64, 65]"
1196128,"[99, 14, 58, 2, 22]"
1196128,"[73, 10, 43, 49, 8]"
1196128,"[80, 29, 91, 41, 48]"
1024,"[56, 70, 41, 98, 69]"
1024,"[56, 70, 41, 98, 69]"
2713,"[36, 5, 91, 41, 48]"
2713,"[46, 2, 61, 91, 41]"
4372,"[23, 83, 94, 25, 33]"
4748,"[25, 64, 5, 11, 97]"
5363,"[91, 41, 48, 64, 65]"
6139,"[6, 28, 59, 29, 11]"
6139,"[25, 64, 5, 11, 97]"
7250,"[16, 48, 91, 41, 64]"
7335,"[47, 48, 73, 7, 91]"
7335,"[98, 70, 41, 56, 72]"
7335,"[91, 33, 9, 94, 41]"
8679,"[98, 56, 70, 55, 41]"
13754,"[56, 41, 70, 98, 55]"
14545,"[91, 41, 48, 64, 65]"
14545,"[8, 91, 41, 48, 64]"
15006,"[91, 41, 48, 64, 65]"
22878,"[62, 91, 41, 48, 64]"
22878,"[59, 36, 15, 67, 46]"
23354,"[73, 0, 31, 96, 25]"
23354,"[95, 42, 91, 4, 16]"
23354,"[79, 1, 45, 24, 88]"
23354,"[95, 37, 91, 21, 41]"
23354,"[83, 90, 48, 91, 69]"
23354,"[91, 16, 7, 23, 42]"
23354,"[84, 34, 96, 0, 99]"
23354,"[59, 42, 91, 15, 6]"
23354,"[0, 26, 41, 21, 34]"
23354,"[41, 95, 59, 91, 48]"
23354,"[84, 34, 96, 0, 99]"
24055,"[95, 98, 91, 18, 41]"
27874,"[55, 21, 68, 9, 25]"
27874,"[56, 70, 41, 98, 69]"
31655,"[49, 11, 21, 55, 83]"
31655,"[58, 57, 46, 77, 6]"
31655,"[46, 81, 99, 64, 67]"
34617,"[25, 64, 5, 11, 97]"
37330,"[91, 41, 48, 64, 65]"
38358,"[77, 49, 91, 4, 72]"
41963,"[91, 41, 48, 64, 65]"
42530,"[91, 55, 68, 18, 95]"
42596,"[56, 70, 17, 83, 41]"
45298,"[56, 70, 41, 98, 69]"
53702,"[42, 91, 41, 48, 64]"
55628,"[5, 25, 29, 46, 68]"
56724,"[6, 8, 17, 96, 21]"
60727,"[32, 41, 91, 48, 64]"
72070,"[70, 39, 98, 19, 21]"
74474,"[1, 79, 45, 24, 19]"
76011,"[82, 64, 29, 61, 78]"
76011,"[82, 64, 29, 61, 78]"
77331,"[48, 18, 37, 91, 94]"
77331,"[48, 18, 37, 91, 94]"
79353,"[59, 42, 15, 61, 62]"
80366,"[77, 49, 91, 4, 72]"
80366,"[77, 49, 91, 4, 72]"
80366,"[77, 49, 91, 4, 72]"
80366,"[77, 49, 91, 4, 72]"
84677,"[15, 36, 9, 78, 82]"
84677,"[41, 83, 17, 21, 91]"
84677,"[91, 41, 48, 64, 65]"
89246,"[72, 25, 48, 91, 6]"
90690,"[58, 91, 41, 48, 64]"
90690,"[2, 36, 49, 59, 28]"
91783,"[61, 63, 16, 82, 35]"
92542,"[95, 18, 98, 68, 21]"
92542,"[9, 68, 99, 21, 70]"
98819,"[70, 19, 56, 37, 41]"
98819,"[21, 18, 4, 33, 95]"
98819,"[21, 98, 77, 17, 40]"
98819,"[70, 19, 56, 37, 41]"
98819,"[77, 18, 9, 51, 4]"
98819,"[96, 19, 13, 41, 18]"
99755,"[48, 77, 14, 91, 41]"
99755,"[48, 77, 14, 91, 41]"
99994,"[80, 17, 10, 44, 93]"
106683,"[91, 41, 48, 64, 65]"
106683,"[68, 7, 26, 33, 28]"
106683,"[31, 77, 71, 17, 90]"
106683,"[68, 7, 26, 33, 28]"
106683,"[91, 41, 48, 64, 65]"
108839,"[95, 37, 91, 21, 41]"
108839,"[64, 46, 36, 58, 12]"
111707,"[48, 83, 5, 25, 10]"
114744,"[84, 73, 0, 26, 28]"
117098,"[91, 9, 42, 6, 32]"
117098,"[16, 42, 90, 38, 77]"
117098,"[91, 41, 48, 64, 65]"
117098,"[42, 28, 95, 32, 48]"
117098,"[34, 96, 48, 91, 16]"
117098,"[80, 91, 33, 9, 94]"
117098,"[1, 45, 79, 24, 88]"
117098,"[69, 94, 41, 19, 91]"
117098,"[28, 42, 95, 32, 48]"
117098,"[42, 91, 9, 6, 32]"
118269,"[82, 59, 63, 46, 10]"
118269,"[5, 59, 29, 95, 68]"
118269,"[82, 59, 63, 58, 81]"
118269,"[82, 59, 63, 46, 10]"
118269,"[29, 59, 95, 46, 63]"
118269,"[82, 59, 63, 46, 10]"
118269,"[82, 59, 63, 58, 81]"
118269,"[36, 43, 67, 30, 22]"
118269,"[82, 59, 63, 58, 81]"
118269,"[29, 59, 95, 46, 63]"
118269,"[63, 62, 43, 36, 92]"
118269,"[82, 59, 63, 58, 81]"
118269,"[60, 91, 41, 48, 64]"
118269,"[82, 43, 30, 53, 61]"
118269,"[36, 43, 67, 30, 22]"
118269,"[29, 59, 95, 46, 63]"
118269,"[82, 91, 41, 48, 64]"
118269,"[36, 43, 67, 30, 22]"
118269,"[59, 42, 15, 61, 62]"
118269,"[59, 42, 15, 61, 62]"
118269,"[59, 42, 15, 61, 62]"
118269,"[82, 59, 63, 58, 81]"
118269,"[82, 59, 63, 58, 81]"
118269,"[28, 62, 42, 29, 10]"
118269,"[82, 20, 61, 91, 41]"
118269,"[82, 20, 61, 91, 41]"
118269,"[28, 62, 42, 29, 10]"
118269,"[82, 59, 63, 46, 10]"
118269,"[82, 20, 61, 91, 41]"
118269,"[59, 62, 80, 46, 2]"
118269,"[29, 59, 95, 46, 63]"
118269,"[36, 43, 67, 30, 22]"
118269,"[82, 59, 63, 58, 81]"
118269,"[82, 91, 41, 48, 64]"
118269,"[3, 62, 11, 43, 91]"
118269,"[82, 62, 91, 41, 48]"
118269,"[29, 59, 95, 46, 63]"
118269,"[82, 59, 63, 46, 10]"
118269,"[78, 11, 67, 20, 30]"
119286,"[4, 32, 33, 28, 48]"
122977,"[91, 48, 42, 18, 16]"
122977,"[78, 58, 8, 5, 35]"
122977,"[22, 82, 8, 78, 43]"
122977,"[22, 8, 64, 78, 58]"
125834,"[91, 48, 47, 94, 39]"
126875,"[91, 41, 48, 64, 65]"
129544,"[30, 2, 91, 41, 48]"
131990,"[28, 91, 48, 59, 68]"
131990,"[28, 16, 42, 32, 76]"
131990,"[18, 21, 4, 5, 70]"
132435,"[5, 25, 29, 46, 68]"
132435,"[25, 64, 5, 11, 97]"
132435,"[2, 11, 29, 59, 46]"
133349,"[52, 65, 66, 87, 96]"
135362,"[1, 45, 79, 24, 88]"
139129,"[68, 64, 33, 91, 41]"
139129,"[90, 78, 91, 41, 48]"
139129,"[30, 29, 95, 59, 11]"
139129,"[68, 64, 33, 91, 41]"
139129,"[64, 97, 49, 37, 9]"
139488,"[49, 4, 23, 28, 19]"
142876,"[34, 99, 22, 71, 26]"
145623,"[22, 82, 8, 78, 43]"
146282,"[32, 91, 48, 42, 41]"
147034,"[25, 83, 28, 91, 41]"
147034,"[4, 68, 19, 95, 28]"
147034,"[1, 45, 79, 24, 88]"
147034,"[91, 55, 68, 18, 95]"
147034,"[91, 37, 7, 32, 18]"
147034,"[91, 37, 7, 32, 18]"
147034,"[91, 37, 7, 32, 18]"
147034,"[26, 65, 0, 96, 52]"
147034,"[91, 37, 7, 32, 18]"
147152,"[94, 91, 48, 42, 18]"
149780,"[0, 80, 26, 34, 11]"
149780,"[54, 17, 39, 94, 91]"
149780,"[91, 72, 28, 33, 21]"
151390,"[91, 41, 48, 64, 65]"
151390,"[46, 64, 11, 5, 82]"
152044,"[82, 7, 41, 32, 48]"
152044,"[91, 7, 42, 59, 37]"
152044,"[0, 73, 23, 31, 41]"
154061,"[19, 34, 71, 96, 3]"
154938,"[21, 18, 4, 33, 95]"
154938,"[9, 39, 68, 50, 48]"
157251,"[45, 1, 24, 79, 71]"
158449,"[91, 68, 59, 9, 25]"
158738,"[97, 98, 25, 21, 70]"
159279,"[21, 37, 17, 33, 40]"
159279,"[25, 64, 5, 11, 97]"
159279,"[25, 64, 5, 11, 97]"
164794,"[56, 70, 41, 98, 69]"
170024,"[78, 91, 41, 48, 64]"
170024,"[78, 91, 41, 48, 64]"
171575,"[95, 49, 4, 28, 5]"
173152,"[59, 22, 48, 99, 11]"
173152,"[84, 34, 96, 0, 99]"
178447,"[97, 5, 64, 12, 98]"
178447,"[25, 28, 91, 41, 48]"
178447,"[25, 28, 91, 41, 48]"
180046,"[64, 17, 51, 21, 31]"
180046,"[95, 37, 91, 21, 41]"
182319,"[77, 4, 49, 50, 48]"
185247,"[28, 95, 25, 59, 91]"
185247,"[62, 82, 29, 93, 5]"
185413,"[91, 41, 48, 64, 65]"
185413,"[91, 41, 48, 64, 65]"
188477,"[58, 3, 91, 41, 48]"
188477,"[40, 16, 37, 15, 12]"
188477,"[91, 41, 48, 64, 65]"
188477,"[59, 26, 6, 82, 46]"
188477,"[44, 91, 41, 48, 64]"
188477,"[46, 77, 61, 99, 51]"
188505,"[28, 91, 48, 40, 59]"
189756,"[2, 82, 43, 11, 67]"
190900,"[4, 68, 91, 72, 48]"
194665,"[83, 68, 16, 11, 37]"
197000,"[91, 72, 28, 33, 21]"
198683,"[65, 52, 87, 66, 96]"
198794,"[37, 95, 9, 98, 21]"
198794,"[59, 42, 91, 95, 16]"
199152,"[71, 34, 18, 77, 54]"
199152,"[48, 28, 32, 47, 51]"
199152,"[93, 91, 41, 48, 64]"
199152,"[91, 41, 48, 64, 65]"
199152,"[91, 41, 48, 64, 65]"
199679,"[95, 19, 55, 4, 68]"
199679,"[50, 91, 95, 19, 68]"
199679,"[95, 50, 91, 19, 68]"
199679,"[66, 91, 41, 48, 64]"
199679,"[95, 50, 91, 19, 68]"
201422,"[91, 41, 48, 64, 65]"
203552,"[99, 22, 64, 8, 78]"
203552,"[98, 59, 21, 49, 25]"
203892,"[99, 81, 76, 38, 30]"
203892,"[82, 9, 10, 2, 62]"
206569,"[68, 7, 26, 33, 28]"
207575,"[7, 28, 13, 15, 50]"
207575,"[7, 28, 13, 15, 50]"
208198,"[17, 28, 50, 91, 41]"
208198,"[50, 13, 16, 48, 51]"
208198,"[58, 62, 63, 92, 85]"
208574,"[64, 46, 36, 57, 99]"
208574,"[64, 82, 81, 78, 57]"
209042,"[12, 21, 36, 59, 48]"
209580,"[3, 91, 41, 48, 64]"
209580,"[62, 85, 91, 41, 48]"
209707,"[46, 29, 58, 82, 62]"
209707,"[46, 36, 58, 12, 29]"
209707,"[64, 86, 78, 25, 38]"
209707,"[64, 86, 78, 25, 38]"
210757,"[69, 95, 37, 21, 96]"
210757,"[64, 97, 49, 37, 9]"
211094,"[91, 90, 41, 48, 64]"
211094,"[50, 33, 91, 19, 16]"
211094,"[2, 91, 50, 77, 41]"
211342,"[12, 63, 61, 15, 57]"
211634,"[1, 45, 79, 24, 88]"
215430,"[70, 98, 68, 91, 41]"
215430,"[70, 98, 68, 91, 41]"
215908,"[91, 48, 13, 4, 72]"
217226,"[16, 18, 19, 47, 42]"
219346,"[7, 35, 48, 50, 39]"
225116,"[91, 56, 70, 41, 98]"
230158,"[39, 31, 91, 4, 19]"
230158,"[39, 31, 91, 4, 19]"
235793,"[46, 58, 64, 61, 57]"
235793,"[91, 55, 68, 18, 95]"
235793,"[91, 55, 68, 18, 95]"
237809,"[50, 77, 39, 6, 91]"
237809,"[91, 77, 50, 7, 33]"
237809,"[41, 98, 28, 21, 13]"
247552,"[65, 66, 52, 87, 96]"
250735,"[98, 56, 70, 55, 41]"
268674,"[23, 83, 94, 25, 33]"
268960,"[22, 40, 99, 28, 96]"
268960,"[91, 72, 68, 41, 48]"
268960,"[91, 41, 48, 64, 65]"
268960,"[42, 15, 48, 91, 39]"
270449,"[42, 48, 14, 91, 41]"
270783,"[95, 37, 91, 21, 41]"
270783,"[40, 83, 17, 35, 91]"
270783,"[26, 65, 69, 96, 89]"
270783,"[26, 73, 25, 84, 92]"
270783,"[43, 25, 61, 30, 42]"
270783,"[30, 43, 64, 14, 61]"
278039,"[41, 98, 28, 21, 13]"
278453,"[32, 16, 77, 21, 59]"
278453,"[91, 18, 6, 9, 42]"
278453,"[91, 18, 6, 9, 42]"
279448,"[91, 41, 48, 64, 65]"
281275,"[1, 79, 45, 24, 19]"
281275,"[1, 79, 45, 24, 19]"
285917,"[9, 59, 55, 41, 99]"
285917,"[9, 59, 55, 41, 99]"
285917,"[50, 95, 10, 19, 47]"
288135,"[22, 82, 8, 78, 43]"
288135,"[21, 37, 17, 33, 40]"
290962,"[91, 41, 48, 64, 65]"
290962,"[56, 70, 41, 98, 69]"
290962,"[0, 80, 26, 34, 11]"
298401,"[25, 64, 5, 11, 97]"
300052,"[48, 18, 0, 72, 91]"
300423,"[91, 28, 59, 16, 41]"
307126,"[98, 70, 41, 56, 72]"
309219,"[42, 32, 94, 91, 50]"
309219,"[40, 41, 91, 7, 48]"
309483,"[91, 41, 48, 64, 65]"
309483,"[35, 32, 42, 94, 57]"
309483,"[95, 9, 91, 51, 33]"
309769,"[11, 59, 15, 48, 16]"
314432,"[42, 6, 18, 48, 59]"
316896,"[46, 36, 58, 12, 29]"
319207,"[48, 15, 91, 41, 64]"
319207,"[91, 41, 48, 64, 65]"
320576,"[81, 32, 82, 91, 41]"
323034,"[26, 73, 90, 84, 0]"
323483,"[59, 2, 85, 12, 10]"
332127,"[50, 91, 41, 48, 64]"
335608,"[48, 18, 37, 91, 94]"
338029,"[2, 37, 55, 90, 64]"
338029,"[11, 46, 82, 5, 25]"
338029,"[41, 48, 33, 91, 89]"
338029,"[59, 96, 98, 83, 21]"
